id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,net_profit_margin,operating_profit_margin,roe_calculated,roa
723,IOC,Mar 2013,461780,447919,13861.0,3.0,3499,7164,5692,4504,19.0,3627,3.0,36.0,795,2428.0,60609,89671,89170,241878,66774,27240,17351,130514,241878,0.7854389536142752,3.0016458053618607,5.753763662610847,1.4995162850693324
724,IOC,Mar 2014,488345,471123,17222.0,4.0,5064,5948,6360,9978,30.0,6967,5.0,30.0,796,2428.0,65485,94916,103124,265953,72554,38061,15895,139443,265953,1.4266553358793475,3.526605166429471,10.258713353849778,2.619635800310581
725,IOC,Mar 2015,449507,438932,10575.0,2.0,5860,4201,5219,7014,31.0,4872,3.0,33.0,797,2428.0,66404,64893,100158,233883,76781,40378,16069,100655,233883,1.0838540890353208,2.352577379217676,7.078103207810321,2.083092828465515
726,IOC,Mar 2016,346045,324007,22038.0,6.0,5219,3487,5698,18072,31.0,12413,8.0,28.0,798,2370.0,87610,58552,83184,231715,100033,26219,31185,74278,231715,3.587105723244087,6.3685358840613215,13.79528784174261,5.357011846449302
727,IOC,Mar 2017,355379,321230,34149.0,10.0,4356,3743,6806,27956,27.0,20385,14.0,45.0,799,4739.0,97357,63271,108352,273719,115958,16778,43687,97295,273719,5.736129596852938,9.609177807354964,19.966502115655853,7.447418703122545
728,IOC,Mar 2018,421492,379834,41658.0,10.0,4331,3875,7664,34450,34.0,22626,15.0,90.0,800,9479.0,104395,65650,116336,295860,124053,19130,44806,107871,295860,5.36807341539104,9.883461607812247,19.869329258654304,7.647535996755223
729,IOC,Mar 2019,528158,492896,35262.0,7.0,4097,4925,8506,25927,33.0,17274,12.0,49.0,801,9181.0,103288,96765,126128,335363,132494,28281,44112,130476,335363,3.2706122031664764,6.676411225428754,15.358898896584835,5.150836556209242
730,IOC,Mar 2020,483763,467710,16053.0,3.0,-7165,5792,10273,-7177,-74.0,-1876,-1.0,-437.0,802,9181.0,86217,129790,104773,329962,147022,32845,35571,114524,329962,-0.3877931962551911,3.31836043682547,-1.9664982494391918,-0.5685503179153963
731,IOC,Mar 2021,363950,324021,39929.0,11.0,4696,2933,10941,30751,29.0,21762,15.0,51.0,803,9181.0,102657,116649,126658,355145,157085,36291,44717,117053,355145,5.9793927737326555,10.971012501717269,19.458502476796795,6.12763800701122
732,IOC,Mar 2022,589321,541563,47758.0,8.0,4332,5454,12348,34289,25.0,25727,18.0,46.0,804,9181.0,124354,132020,145327,410882,160514,47469,52352,150546,410882,4.365532536597202,8.103902626921492,19.266110008611975,6.261408384889092
733,IOC,Mar 2023,841756,811073,30683.0,4.0,5124,7588,13181,15038,22.0,11704,7.0,42.0,805,13772.0,125949,148977,153298,441995,180048,51133,52190,158624,441995,1.3904266794653084,3.6451180627165116,8.37669355358178,2.6479937555854702
734,IOC,Mar 2024,776352,700706,75646.0,10.0,5389,7881,15866,57288,25.0,43161,30.0,40.0,806,13772.0,169645,132628,166639,482683,195998,61032,65542,160111,482683,5.559462717942377,9.743776019125345,23.53162465856491,8.941893540895371
736,IRCTC,Mar 2015,1059,907,152.0,14.0,82,0,20,214,39.0,131,13.0,20.0,808,20.0,424,0,718,1162,155,16,0,990,1162,12.370160528800756,14.353163361661943,29.504504504504503,11.273666092943202
737,IRCTC,Mar 2016,1367,1176,190.0,14.0,139,0,21,309,39.0,189,19.0,40.0,809,20.0,522,0,895,1437,159,14,0,1264,1437,13.825896122896856,13.89904901243599,34.87084870848708,13.152400835073069
738,IRCTC,Mar 2017,1520,1206,314.0,21.0,67,3,22,355,35.0,229,11.0,49.0,810,40.0,747,0,1040,1826,170,17,0,1639,1826,15.06578947368421,20.657894736842106,29.09783989834816,12.54107338444688
739,IRCTC,Mar 2018,1466,1192,274.0,19.0,99,3,24,346,36.0,221,11.0,21.0,811,40.0,915,0,1365,2319,190,8,0,2122,2319,15.075034106412005,18.69031377899045,23.141361256544503,9.529969814575248
740,IRCTC,Mar 2019,1870,1487,383.0,20.0,126,2,29,479,36.0,309,4.0,98.0,812,160.0,911,0,1523,2594,182,40,0,2372,2594,16.524064171122994,20.481283422459892,28.851540616246496,11.912104857363145
741,IRCTC,Mar 2020,2264,1562,703.0,31.0,77,10,40,730,30.0,513,6.0,39.0,813,160.0,1154,0,1928,3241,285,16,0,2941,3241,22.659010600706715,31.051236749116605,39.04109589041096,15.828448009873497
742,IRCTC,Mar 2021,777,589,188.0,24.0,124,8,46,258,27.0,187,2.0,43.0,814,160.0,1296,79,1618,3153,311,24,0,2818,3153,24.066924066924066,24.195624195624195,12.843406593406591,5.930859498889946
743,IRCTC,Mar 2022,1879,1005,874.0,47.0,72,11,49,885,26.0,660,8.0,42.0,815,160.0,1710,105,1909,3884,335,26,0,3522,3884,35.125066524747204,46.514103246407664,35.294117647058826,16.992790937178167
744,IRCTC,Mar 2023,3541,2265,1276.0,36.0,148,16,54,1354,26.0,1006,13.0,44.0,816,160.0,2318,84,2526,5089,351,34,0,4704,5089,28.410053657158997,36.0350183563965,40.597255851493145,19.768127333464335
745,IRCTC,Mar 2024,4270,2804,1466.0,34.0,106,19,57,1496,26.0,1111,14.0,47.0,817,160.0,3070,60,2801,6091,343,443,0,5306,6091,26.01873536299766,34.33255269320843,34.39628482972136,18.240026268264653
747,IRFC,Mar 2013,5550,22,5528.0,100.0,2,4075,0,1454,64.0,522,222.0,21.0,819,2352.0,4042,58753,5608,70755,13,0,13,70729,70755,9.405405405405405,99.6036036036036,8.163903659680951,0.7377570489718042
748,IRFC,Mar 2014,6197,19,6178.0,100.0,1,4607,0,1572,55.0,701,209.0,6.0,820,3352.0,4210,69917,6451,83930,13,0,11,83906,83930,11.311925125060514,99.69340003227369,9.270034382438508,0.8352198260455141
749,IRFC,Mar 2015,6939,34,6905.0,100.0,1,4992,0,1914,60.0,758,212.0,20.0,821,3584.0,5098,71270,7696,87647,12,0,9,87626,87647,10.923764231157227,99.5100158524283,8.730707210320203,0.8648327951897954
750,IRFC,Mar 2016,7507,38,7468.0,99.0,1,5519,0,1950,56.0,849,188.0,40.0,822,4526.0,6999,87503,9372,108400,12,0,8,108381,108400,11.309444518449448,99.48048488077794,7.366594360086768,0.783210332103321
751,IRFC,Mar 2017,9047,26,9021.0,100.0,0,6888,0,2133,56.0,934,143.0,40.0,823,6526.0,5483,106395,11245,129650,12,0,8,129630,129650,10.323864264397038,99.71261191555212,7.7775002081772,0.7204010798303123
752,IRFC,Mar 2018,9267,38,9229.0,100.0,1,6638,0,2592,21.0,2055,3.0,18.0,824,6526.0,7402,134006,13534,161468,11,0,14,161443,161468,22.17546131434121,99.58994280781268,14.754451464675475,1.2726979958877302
753,IRFC,Mar 2019,11134,48,11085.0,100.0,0,8183,0,2902,22.0,2255,2.0,18.0,825,9380.0,15648,173933,7642,206604,11,0,13,206579,206604,20.25327824681157,99.55990659241961,9.009908902029727,1.0914599910940737
754,IRFC,Mar 2020,13421,66,13355.0,100.0,0,10163,0,3192,0.0,3192,3.0,0.0,826,11880.0,18419,234377,10828,275504,11,0,12,275482,275504,23.783622680873258,99.50823336562105,10.535001155153635,1.158603867820431
755,IRFC,Mar 2021,15771,113,15657.0,99.0,0,11237,4,4416,0.0,4416,3.0,31.0,827,13069.0,22845,323145,21423,380482,45,0,12,380424,380482,28.000760890241583,99.27715427049648,12.29604054129309,1.160633091709989
756,IRFC,Mar 2022,20299,123,20177.0,99.0,2,14075,14,6090,0.0,6090,5.0,30.0,828,13069.0,27928,388440,20544,449980,38,0,10,449932,449980,30.001477905315532,99.39898517168334,14.854745469180672,1.3533934841548514
757,IRFC,Mar 2023,23722,134,23588.0,99.0,41,17447,14,6167,0.0,6167,5.0,32.0,829,13069.0,31612,418935,26744,490359,19,0,14,490326,490359,25.996964842761994,99.4351235140376,13.802287325708914,1.2576500074435262
758,IRFC,Mar 2024,26645,133,26513.0,100.0,10,20101,9,6412,0.0,6412,5.0,31.0,830,13069.0,36110,412039,23865,485082,22,4,54,485003,485082,24.064552448864703,99.50459748545694,13.038085361638096,1.3218383695952436
760,ITC,Mar 2013,31618,20398,11221.0,35.0,852,108,859,11106,31.0,7704,6.0,55.0,832,790.0,22368,102,12069,35329,12140,2062,5981,15146,35329,24.36586754380416,35.48927825921943,33.26712151308403,21.80644796059894
761,ITC,Mar 2014,35306,22227,13080.0,37.0,966,29,965,13052,31.0,9001,7.0,54.0,833,795.0,26442,242,13369,40848,12921,3117,7284,17526,40848,25.49425026907608,37.04752733246474,33.04695818188493,22.035350567959263
762,ITC,Mar 2015,38817,24566,14252.0,37.0,1229,91,1028,14362,32.0,9779,8.0,52.0,834,802.0,30934,269,13948,45952,15303,2700,6943,21006,45952,25.192570265605273,36.715871911791226,30.813587093521555,21.28090181058496
763,ITC,Mar 2016,39192,24661,14531.0,37.0,1483,78,1077,14859,36.0,9501,8.0,73.0,835,805.0,41875,84,8888,51651,15107,2560,11748,22237,51651,24.242192284139623,37.07644417228006,22.261012183692596,18.394609978509614
764,ITC,Mar 2017,42768,27298,15470.0,36.0,1759,49,1153,16026,35.0,10477,8.0,56.0,836,1215.0,45198,46,9440,55898,15893,3730,17581,18694,55898,24.497287691732136,36.171904227459784,22.57341693060134,18.743067730509143
765,ITC,Mar 2018,43449,26928,16521.0,38.0,2240,115,1236,17409,34.0,11493,9.0,56.0,837,1220.0,51290,36,11695,64241,16524,5508,22053,20156,64241,26.45170199544293,38.02389007802251,21.88725956960579,17.890443797574758
766,ITC,Mar 2019,48340,29802,18537.0,38.0,2080,71,1397,19150,33.0,12836,10.0,56.0,838,1226.0,57915,13,12585,71739,19374,4136,25043,23185,71739,26.553578816714936,38.347124534546964,21.70406317106576,17.89263859267623
767,ITC,Mar 2020,49388,30044,19344.0,39.0,2417,81,1645,20035,22.0,15593,12.0,82.0,839,1229.0,64044,277,11760,77311,21713,3256,28663,23678,77311,31.57244674819794,39.16740908722767,23.88889740015014,20.169186791012923
768,ITC,Mar 2021,49257,32193,17065.0,35.0,2577,58,1646,17938,25.0,13383,11.0,101.0,840,1231.0,59116,271,13143,73761,23298,4011,24871,21580,73761,27.16974237164261,34.64482205574842,22.17674449434106,18.143734493838206
769,ITC,Mar 2022,60645,40021,20623.0,34.0,1910,60,1732,20740,25.0,15503,12.0,93.0,841,1232.0,61223,249,14491,77196,24232,3226,24841,24898,77196,25.563525434908072,34.00610108005606,24.822672324073334,20.082646769262656
770,ITC,Mar 2023,70919,45215,25704.0,36.0,2098,78,1809,25915,25.0,19477,15.0,100.0,842,1243.0,67912,306,16370,85831,25851,3003,29415,27561,85831,27.463726222873987,36.24416587938352,28.16426867182416,22.692267362607915
771,ITC,Mar 2024,70866,44634,26233.0,37.0,2804,80,1816,27140,24.0,20751,16.0,84.0,843,1248.0,73259,303,16944,91754,27820,2861,31114,29959,91754,29.282025230717128,37.0177518132814,27.851074395694365,22.61590775334045
773,JINDALSTEL,Mar 2013,19807,13701,6106.0,31.0,333,1067,1539,3833,24.0,2952,31.0,5.0,1036,93.0,21159,24618,11202,57073,19429,19230,809,17605,57073,14.903821881153128,30.82748523249356,13.890457368718238,5.172323165069297
774,JINDALSTEL,Mar 2014,19286,13487,5799.0,30.0,349,1807,1829,2512,25.0,1896,21.0,7.0,1037,91.0,22519,36368,9935,68913,34989,17811,342,15771,68913,9.830965467178263,30.068443430467696,8.385670057496682,2.7512951112271993
775,JINDALSTEL,Mar 2015,19401,13937,5464.0,28.0,-1399,2875,2733,-1543,-6.0,-1452,-14.0,0.0,1038,91.0,20951,45501,8994,75537,46643,9073,1785,18035,75537,-7.48415030153085,28.163496726972838,-6.900484744796122,-1.9222367846221056
776,JINDALSTEL,Mar 2016,19469,16032,3437.0,18.0,-79,3254,4068,-3964,-22.0,-3087,-32.0,0.0,1039,91.0,32345,46797,13166,92398,65038,11827,392,15142,92398,-15.855976167240229,17.653705891417122,-9.517203107658158,-3.3409814065239503
777,JINDALSTEL,Mar 2017,21603,16894,4709.0,22.0,-362,3441,3949,-3043,-17.0,-2538,-25.0,0.0,1040,92.0,29959,45850,14674,90575,65932,9716,368,14559,90575,-11.74836828218303,21.797898440031478,-8.44564240790656,-2.802097709080872
778,JINDALSTEL,Mar 2018,33286,26817,6469.0,19.0,-584,3866,3883,-1864,-13.0,-1616,-15.0,0.0,1041,97.0,30288,42962,15884,89230,68450,4978,146,15657,89230,-4.85489394940816,19.43459712792165,-5.3184136909659365,-1.8110500952594417
779,JINDALSTEL,Mar 2019,46966,38553,8412.0,18.0,-1470,4264,5480,-2802,-14.0,-2412,-17.0,0.0,1042,97.0,31988,39559,17357,89001,69039,4027,150,15784,89001,-5.135630030234638,17.910829110420305,-7.517531556802244,-2.7100819091920316
780,JINDALSTEL,Mar 2020,37923,31092,6831.0,18.0,74,3768,3429,-291,37.0,-400,-1.0,0.0,1043,102.0,32035,36824,20780,89742,69381,3126,181,17055,89742,-1.0547688737705352,18.01281544181631,-1.2446712512057752,-0.4457221813643556
781,JINDALSTEL,Mar 2021,34579,23646,10933.0,32.0,313,2753,2414,6078,30.0,4267,36.0,0.0,1044,102.0,31713,29910,16116,77840,54349,1712,1156,20624,77840,12.339859452268719,31.61745568119379,13.411912619833414,5.481757451181911
782,JINDALSTEL,Mar 2022,51166,35650,15515.0,30.0,-1840,1888,2097,9690,30.0,6766,56.0,5.0,1045,101.0,35524,13502,27517,76644,45488,2538,470,28147,76644,13.223625063518742,30.322870656295198,18.992280701754385,8.827827357653566
783,JINDALSTEL,Mar 2023,53212,43270,9942.0,19.0,-539,1446,2691,5266,25.0,3974,31.0,6.0,1046,100.0,38606,13046,17674,69427,43542,7870,907,17108,69427,7.468240246560925,18.683755543862286,10.267142045160957,5.723997868264508
784,JINDALSTEL,Mar 2024,50354,40153,10202.0,20.0,156,1294,2822,6241,5.0,5943,58.0,3.0,1047,100.0,44216,16472,17888,78676,48384,9611,819,19862,78676,11.802438733764944,20.260555268697622,13.410506363390198,7.553764807565204
786,JIOFIN,Mar 2023,45,6,39.0,88.0,10,0,0,49,37.0,31,,0.0,1033,2.0,114118,743,66,114930,158,38,108141,6593,114930,68.88888888888889,86.66666666666667,0.027164388363126533,0.0269729400504655
787,JIOFIN,Mar 2024,1855,296,1559.0,84.0,429,10,22,1956,18.0,1605,3.0,0.0,1034,6353.0,132794,0,5715,144863,172,3,133292,11395,144863,86.52291105121293,84.04312668463612,1.153456416595399,1.1079433671814058
789,JSWENERGY,Mar 2013,8870,6069,2801.0,32.0,9,963,662,1186,23.0,901,6.0,36.0,1020,1640.0,4564,10377,3798,20378,13925,977,955,4521,20378,10.15783540022548,31.578354002254795,14.522888459058672,4.421434880753754
790,JSWENERGY,Mar 2014,8648,5394,3255.0,38.0,-179,1206,810,1060,27.0,760,5.0,43.0,1021,1640.0,4931,10106,2567,19244,13635,615,888,4107,19244,8.788159111933396,37.638760407030524,11.565971693806118,3.949282893369362
791,JSWENERGY,Mar 2015,9347,5723,3624.0,39.0,196,1137,790,1892,27.0,1358,8.0,24.0,1022,1640.0,5878,9294,2608,19420,13191,454,1619,4157,19420,14.528725794372527,38.7717984380015,18.063314711359403,6.992790937178167
792,JSWENERGY,Mar 2016,9824,5796,4029.0,41.0,340,1498,854,2017,28.0,1460,9.0,22.0,1023,1627.0,8077,14862,3973,28539,20298,321,1012,6908,28539,14.861563517915311,41.01180781758957,15.045342126957955,5.115806440309751
793,JSWENERGY,Mar 2017,8263,4939,3324.0,40.0,221,1685,969,892,30.0,623,4.0,13.0,1024,1628.0,8741,14349,3672,28389,19491,531,1579,6789,28389,7.53963451530921,40.22752027108798,6.00829395312952,2.194511958857304
794,JSWENERGY,Mar 2018,8049,5336,2713.0,34.0,47,1456,966,338,75.0,85,0.0,0.0,1025,1640.0,9470,11883,3728,26721,18877,294,2415,5135,26721,1.0560318051931916,33.70605044104858,0.7650765076507651,0.3181018674450806
795,JSWENERGY,Mar 2019,9138,6283,2855.0,31.0,398,1192,1164,897,24.0,684,4.0,24.0,1026,1641.0,10181,10555,3549,25926,17825,400,2451,5251,25926,7.485226526592252,31.243160428977895,5.785823041786499,2.6382781763480674
796,JSWENERGY,Mar 2020,8273,5316,2957.0,36.0,376,1051,1738,544,6.0,1081,7.0,15.0,1027,1642.0,10004,9840,3445,24931,16713,391,1854,5974,24931,13.066602199927473,35.74277771062492,9.282156963764383,4.335967269664273
797,JSWENERGY,Mar 2021,6922,4009,2913.0,42.0,248,896,1167,1099,25.0,823,5.0,41.0,1028,1642.0,12865,8371,3328,26207,15637,473,4052,6045,26207,11.889627275353943,42.08321294423577,5.67312331977666,3.140382340596024
798,JSWENERGY,Mar 2022,8167,4596,3572.0,44.0,575,777,1131,2238,22.0,1743,11.0,19.0,1029,1640.0,15775,8943,4157,30514,14831,2091,6623,6970,30514,21.341986041386065,43.73699032692543,10.008613264427218,5.71213213606869
799,JSWENERGY,Mar 2023,10332,7050,3282.0,32.0,674,844,1169,1943,24.0,1480,9.0,22.0,1030,1641.0,16988,25051,4737,48417,25020,4788,6033,12576,48417,14.3244289585753,31.765389082462253,7.944602501476193,3.0567775781233864
800,JSWENERGY,Mar 2024,11486,6104,5382.0,47.0,472,2053,1633,2167,20.0,1725,10.0,19.0,1031,1641.0,19191,31573,5362,57767,28946,10285,7035,11501,57767,15.018283127285393,46.857043357130415,8.280529953917052,2.98613395191026
802,JSWSTEEL,Mar 2013,38210,31698,6512.0,17.0,-307,1967,2237,1999,42.0,929,4.0,30.0,1007,284.0,16781,21625,18823,57513,34717,5898,1750,15148,57513,2.431300706621303,17.042658989793246,5.443891004980955,1.6152869785961435
803,JSWSTEEL,Mar 2014,51220,42051,9169.0,18.0,-1630,3048,3183,1308,70.0,402,2.0,74.0,1008,303.0,20871,35527,20939,77640,47046,9400,663,20531,77640,0.7848496680983992,17.90121046466224,1.8985548313969962,0.517774343122102
804,JSWSTEEL,Mar 2015,52972,43608,9364.0,18.0,103,3493,3434,2539,32.0,1722,7.0,19.0,1009,303.0,21987,38754,24610,85654,52176,8265,599,24613,85654,3.2507739938080498,17.677263459941102,7.7254374158815615,2.010413991173792
805,JSWSTEEL,Mar 2016,41546,35124,6422.0,15.0,-1966,3601,3323,-2468,-80.0,-481,-1.0,-67.0,1010,301.0,18665,42204,20737,81907,56140,7271,1195,17302,81907,-1.1577528522601455,15.457565108554375,-2.536117262469683,-0.5872513948746749
806,JSWSTEEL,Mar 2017,55604,43296,12308.0,22.0,18,3768,3430,5128,33.0,3467,15.0,19.0,1011,301.0,22346,43334,22024,88005,58730,4363,1366,23546,88005,6.235162937918135,22.135098194374507,15.30887093213229,3.939548889267655
807,JSWSTEEL,Mar 2018,71933,57017,14916.0,21.0,-177,3701,3387,7651,20.0,6113,26.0,16.0,1012,302.0,27696,39393,24579,91970,57848,5950,1469,26703,91970,8.49818581179709,20.735962631893567,21.83370240731481,6.646732630205501
808,JSWSTEEL,Mar 2019,84757,65827,18930.0,22.0,196,3917,4041,11168,33.0,7524,32.0,16.0,1013,301.0,34494,47396,32606,114797,62644,11889,1894,38370,114797,8.877142890852673,22.334438453461072,21.623796522488863,6.55417824507609
809,JSWSTEEL,Mar 2020,73326,61513,11813.0,16.0,-289,4265,4246,3013,-30.0,3919,17.0,15.0,1014,301.0,36298,61423,33798,131820,62085,27191,1259,41285,131820,5.344625371628072,16.1102473883752,10.707942839968306,2.9729934759520558
810,JSWSTEEL,Mar 2021,79839,59661,20178.0,25.0,473,3957,4679,12015,34.0,7873,33.0,25.0,1015,302.0,46462,62392,39161,148317,64917,32566,8581,42253,148317,9.861095454602388,25.273362642317664,16.835600034214355,5.30822495061254
811,JSWSTEEL,Mar 2022,146371,107257,39114.0,27.0,1600,4968,6001,29745,30.0,20938,85.0,25.0,1016,301.0,66996,72237,56951,196485,99880,16905,4940,74760,196485,14.304746158733629,26.722506507436584,31.112828209281247,10.656284194722243
812,JSWSTEEL,Mar 2023,165960,147490,18470.0,11.0,1561,6902,7474,5655,27.0,4139,17.0,25.0,1017,301.0,65394,80853,63991,210539,104452,22166,4806,79115,210539,2.4939744516751023,11.129187756085804,6.300327269959662,1.9659065541301135
813,JSWSTEEL,Mar 2024,175006,146849,28157.0,16.0,1500,8105,8172,13380,33.0,8973,36.0,25.0,1018,305.0,77364,87984,62245,227898,112461,29676,7246,78515,227898,5.127252779904689,16.089162657280323,11.5528718021347,3.937287733986257
815,KOTAKBANK,Mar 2013,10838,6024,6603.0,-1789.0,-17,5112,179,3144,30.0,2238,15.0,2.0,995,373.0,14894,85561,15006,115835,620,0,40907,74308,115835,20.64956634065326,60.92452482007751,14.659068579288661,1.9320585315319203
816,KOTAKBANK,Mar 2014,11986,6312,7053.0,-1379.0,-12,5282,208,3695,32.0,2527,16.0,2.0,996,385.0,18699,85937,17176,122197,1264,0,38791,82142,122197,21.08293008509928,58.84365092608043,13.241458813665899,2.067972208810364
817,KOTAKBANK,Mar 2015,13319,6966,9718.0,-3366.0,-25,8152,237,4550,33.0,3105,20.0,2.0,997,386.0,21770,104258,22049,148464,1385,0,45589,101490,148464,23.312561003078308,72.96343569337037,14.014262502256724,2.091416100872939
818,KOTAKBANK,Mar 2016,20402,11123,11541.0,-2263.0,-11,7631,345,5024,32.0,3524,19.0,3.0,998,917.0,32447,179679,27761,240804,1761,0,70274,168769,240804,17.27281639054995,56.567983531026364,10.562282699916077,1.4634308400192688
819,KOTAKBANK,Mar 2017,22324,11458,14832.0,-3965.0,-18,11660,362,7332,32.0,5019,27.0,2.0,999,920.0,37572,205230,32465,276188,1759,0,68462,205967,276188,22.482530012542558,66.439706145852,13.03907305414112,1.8172404304314451
820,KOTAKBANK,Mar 2018,25131,12467,16805.0,-4141.0,-16,13682,383,9158,33.0,6258,33.0,2.0,1000,953.0,49535,249840,37392,337720,2543,0,90977,244201,337720,24.901516055867255,66.86960327881899,12.395024560291553,1.853014331398792
821,KOTAKBANK,Mar 2019,29831,15187,19758.0,-5114.0,-17,16148,458,10576,33.0,7204,38.0,2.0,1001,954.0,56827,291763,45626,395171,2697,0,103487,288987,395171,24.149374811437767,66.2331132043847,12.467766220729997,1.8230082673070647
822,KOTAKBANK,Mar 2020,33474,15901,22578.0,-5005.0,-15,16892,465,11422,25.0,8593,45.0,0.0,1002,957.0,65680,326477,50059,443173,2675,0,111197,329301,443173,25.670669773555595,67.44936368524826,12.89523838107958,1.938971913902697
823,KOTAKBANK,Mar 2021,32820,12967,29812.0,-9958.0,-30,23588,461,13168,25.0,9990,50.0,2.0,1003,991.0,83348,327110,67405,478854,2554,0,156946,319355,478854,30.438756855575868,90.83485679463742,11.845053889659587,2.086230876216968
824,KOTAKBANK,Mar 2022,33741,11554,30699.0,-8512.0,-25,24941,480,15948,25.0,12089,61.0,2.0,1004,992.0,95673,365747,84086,546498,2723,0,164529,379245,546498,35.82881360955514,90.98426246999199,12.50607769099467,2.2120849481608347
825,KOTAKBANK,Mar 2023,42151,14411,33485.0,-5746.0,-14,25991,599,19646,25.0,14925,75.0,2.0,1005,993.0,110821,418807,89809,620430,3075,0,195338,422017,620430,35.40841261180043,79.44058266707789,13.348060171356002,2.4055896716793193
826,KOTAKBANK,Mar 2024,56237,22567,47052.0,-13382.0,-24,38037,792,23863,25.0,18213,92.0,2.0,1006,994.0,128978,520374,117321,767667,3510,0,246446,517711,767667,32.386151466116615,83.66733645109092,14.013018188532914,2.372513081844081
828,LICI,Mar 2019,571508,565587,5920.0,1.0,2615,0,336,8199,68.0,2627,,2.0,988,100.0,710,269401,3157039,3427249,25194,710,2900287,501059,3427249,0.4596611071061123,1.0358560160137742,324.32098765432096,0.07665039803060705
829,LICI,Mar 2020,628043,634989,-6947.0,-1.0,20870,0,379,13544,80.0,2710,,2.0,989,100.0,902,253414,3245419,3499834,28216,734,2976100,494784,3499834,0.43149911709867,-1.1061344525772918,270.45908183632736,0.0774322439292835
830,LICI,Mar 2021,690914,691166,-252.0,0.0,12820,0,417,12151,76.0,2974,7.0,0.0,990,100.0,6784,4,3822637,3829524,17723,148,3517445,294208,3829524,0.43044431000095523,-0.03647342505724301,43.201626961069145,0.07765978226014512
831,LICI,Mar 2022,723606,720280,3326.0,0.0,9248,0,436,12138,66.0,4125,57.0,23.0,991,6325.0,5013,1,4242719,4254059,17770,199,3926212,309878,4254059,0.5700616081127022,0.4596424020806903,36.38207796789557,0.09696621509010571
832,LICI,Mar 2023,784628,750420,34207.0,4.0,7800,77,466,41463,13.0,35997,65.0,5.0,992,6325.0,39908,0,4532258,4578491,20473,331,4243008,314678,4578491,4.5877791768838225,4.359645590012082,77.85997015119071,0.7862197392110195
833,LICI,Mar 2024,845966,813188,32779.0,4.0,14829,128,466,47014,13.0,40916,66.0,15.0,993,6325.0,76422,0,5233300,5316047,20667,403,4976133,318844,5316047,4.836600998148862,3.87474201090824,49.44710986501021,0.7696696436280568
835,LODHA,Mar 2011,2173,1663,510.0,23.0,145,283,17,355,26.0,264,6.0,0.0,975,108.0,636,5596,3138,9478,991,159,376,7951,9478,12.149102623101703,23.469857340082832,35.483870967741936,2.7853977632411904
836,LODHA,Mar 2012,2954,2229,724.0,25.0,124,254,37,556,32.0,381,9.0,0.0,976,108.0,1018,4259,3883,9268,971,112,181,8003,9268,12.897765741367637,24.509140148950575,33.83658969804618,4.110919292188174
837,LODHA,Mar 2015,6236,4769,1467.0,24.0,423,492,128,1269,37.0,798,18.0,0.0,977,108.0,3186,11852,12752,27998,2290,4,595,25008,27998,12.796664528543939,23.524695317511224,24.225865209471767,2.8502035859704264
838,LODHA,Mar 2016,8249,6123,2126.0,26.0,510,988,450,1198,41.0,703,16.0,0.0,978,108.0,3865,13835,13173,30981,1899,176,611,28295,30981,8.522245120620681,25.772820947993697,17.694437452806444,2.2691326942319487
839,LODHA,Mar 2017,7926,6313,1614.0,20.0,584,736,460,1001,42.0,584,13.0,0.0,979,113.0,3920,16183,13715,33931,1753,109,1180,30888,33931,7.368155437799646,20.36336109008327,14.480535581453013,1.7211399605080901
840,LODHA,Mar 2018,9677,7995,1682.0,17.0,285,390,395,1182,33.0,794,10.0,0.0,980,396.0,4756,22616,12483,40251,2197,6,1384,36664,40251,8.20502221762943,17.381419861527334,15.411490683229815,1.9726217982161933
841,LODHA,Mar 2019,11907,8728,3179.0,27.0,72,568,194,2489,34.0,1644,21.0,0.0,981,396.0,3445,25641,20382,49864,2139,6,1405,46314,49864,13.80700428319476,26.698580666834637,42.80135381411091,3.2969677522862186
842,LODHA,Mar 2020,12443,10526,1917.0,15.0,119,740,292,1003,26.0,742,9.0,0.0,982,396.0,4156,18423,17717,40693,2021,6,1553,37112,40693,5.96319215623242,15.406252511452223,16.300527240773285,1.823409431597572
843,LODHA,Mar 2021,5449,4066,1383.0,25.0,-140,1136,73,33,-44.0,48,1.0,0.0,983,396.0,4203,18193,16516,39308,1946,6,1579,35776,39308,0.8808955771701229,25.380803817214172,1.0437051532941943,0.12211254706421083
844,LODHA,Mar 2022,9233,7047,2186.0,24.0,293,688,75,1716,30.0,1208,12.0,20.0,984,482.0,11624,11537,14763,38404,1923,0,574,35908,38404,13.08350481966858,23.675944979963177,9.97852304642326,3.145505676492032
845,LODHA,Mar 2023,9470,7406,2064.0,22.0,-1037,482,93,452,-8.0,490,5.0,14.0,985,482.0,12181,9060,17399,39122,1828,0,246,37048,39122,5.174234424498416,21.795142555438225,3.8695411829740185,1.2524922038750574
846,LODHA,Mar 2024,10316,7651,2665.0,26.0,48,482,204,2028,23.0,1554,16.0,,986,994.0,16475,7698,22031,47198,1169,4,2500,43524,47198,15.063978286157425,25.833656455990695,8.895758200240426,3.292512394592991
