id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,interest_coverage,asset_turnover,net_debt,high_leverage_flag,icr_label
1010,PNB,Mar 2019,52147,39645,,,7367,34656,584,-15370,-35.0,-9550,-21.0,0.0,1093,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,9.664963012777404,,0.6226507462686567,71859,True,Has Debt
1010,PNB,Mar 2019,52147,39645,,,7367,34656,584,-15370,-35.0,-9550,-21.0,0.0,1105,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,9.664963012777404,,0.6226507462686567,71859,True,Has Debt
1010,PNB,Mar 2019,52147,39645,,,7367,34656,584,-15370,-35.0,-9550,-21.0,0.0,1117,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,9.664963012777404,,0.6226507462686567,71859,True,Has Debt
1010,PNB,Mar 2019,52147,39645,,,7367,34656,584,-15370,-35.0,-9550,-21.0,0.0,1129,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,9.664963012777404,,0.6226507462686567,71859,True,Has Debt
1011,PNB,Mar 2020,54918,25867,,,9388,36997,614,827,56.0,485,1.0,0.0,1082,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,8.523467975336604,,0.6962750716332379,67736,True,Has Debt
1011,PNB,Mar 2020,54918,25867,,,9388,36997,614,827,56.0,485,1.0,0.0,1094,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,8.523467975336604,,0.6962750716332379,67736,True,Has Debt
1011,PNB,Mar 2020,54918,25867,,,9388,36997,614,827,56.0,485,1.0,0.0,1106,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,8.523467975336604,,0.6962750716332379,67736,True,Has Debt
1011,PNB,Mar 2020,54918,25867,,,9388,36997,614,827,56.0,485,1.0,0.0,1118,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,8.523467975336604,,0.6962750716332379,67736,True,Has Debt
1011,PNB,Mar 2020,54918,25867,,,9388,36997,614,827,56.0,485,1.0,0.0,1130,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,8.523467975336604,,0.6962750716332379,67736,True,Has Debt
1012,PNB,Mar 2021,81935,38601,,,12777,50805,982,4325,38.0,2695,2.0,0.0,1083,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,6.69831961204466,,1.1486268627423493,59394,True,Has Debt
1012,PNB,Mar 2021,81935,38601,,,12777,50805,982,4325,38.0,2695,2.0,0.0,1095,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,6.69831961204466,,1.1486268627423493,59394,True,Has Debt
1012,PNB,Mar 2021,81935,38601,,,12777,50805,982,4325,38.0,2695,2.0,0.0,1107,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,6.69831961204466,,1.1486268627423493,59394,True,Has Debt
1012,PNB,Mar 2021,81935,38601,,,12777,50805,982,4325,38.0,2695,2.0,0.0,1119,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,6.69831961204466,,1.1486268627423493,59394,True,Has Debt
1012,PNB,Mar 2021,81935,38601,,,12777,50805,982,4325,38.0,2695,2.0,0.0,1131,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,6.69831961204466,,1.1486268627423493,59394,True,Has Debt
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19.0,3908,4.0,18.0,1084,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,5.403632282420161,,1.161358131883197,52961,True,Has Debt
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19.0,3908,4.0,18.0,1096,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,5.403632282420161,,1.161358131883197,52961,True,Has Debt
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19.0,3908,4.0,18.0,1108,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,5.403632282420161,,1.161358131883197,52961,True,Has Debt
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19.0,3908,4.0,18.0,1120,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,5.403632282420161,,1.161358131883197,52961,True,Has Debt
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19.0,3908,4.0,18.0,1132,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,5.403632282420161,,1.161358131883197,52961,True,Has Debt
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,1085,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,4.895553729571807,,1.299977546590824,53621,False,Has Debt
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,1097,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,4.895553729571807,,1.299977546590824,53621,False,Has Debt
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,1109,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,4.895553729571807,,1.299977546590824,53621,False,Has Debt
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,1121,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,4.895553729571807,,1.299977546590824,53621,False,Has Debt
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,1133,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,4.895553729571807,,1.299977546590824,53621,False,Has Debt
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,1086,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,3.684256345007701,,1.5070262950629396,55017,False,Has Debt
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,1098,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,3.684256345007701,,1.5070262950629396,55017,False,Has Debt
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,1110,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,3.684256345007701,,1.5070262950629396,55017,False,Has Debt
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,1122,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,3.684256345007701,,1.5070262950629396,55017,False,Has Debt
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,1134,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,3.684256345007701,,1.5070262950629396,55017,False,Has Debt
1017,POWERGRID,Mar 2013,13081,2244,10837.0,83.0,966,2599,3428,5776,25.0,4313,5.0,31.0,1135,4630.0,21773,69233,17748,113384,62568,35265,586,14964,113384,2.6221641480134834,4.169680646402463,0.11536901150074085,69233,False,Has Debt
1017,POWERGRID,Mar 2013,13081,2244,10837.0,83.0,966,2599,3428,5776,25.0,4313,5.0,31.0,1148,4630.0,21773,69233,17748,113384,62568,35265,586,14964,113384,2.6221641480134834,4.169680646402463,0.11536901150074085,69233,False,Has Debt
1018,POWERGRID,Mar 2014,15555,2588,12967.0,83.0,725,3254,4079,6359,28.0,4548,5.0,30.0,1136,5232.0,29466,84220,22562,141480,74252,50069,423,16736,141480,2.427229235114416,3.984941610325753,0.1099448685326548,84220,False,Has Debt
1018,POWERGRID,Mar 2014,15555,2588,12967.0,83.0,725,3254,4079,6359,28.0,4548,5.0,30.0,1149,5232.0,29466,84220,22562,141480,74252,50069,423,16736,141480,2.427229235114416,3.984941610325753,0.1099448685326548,84220,False,Has Debt
1019,POWERGRID,Mar 2015,17540,2613,14927.0,85.0,731,4081,5173,6404,21.0,5046,5.0,21.0,1137,5232.0,33207,96243,26102,160784,91191,53681,220,15693,160784,2.503785218137829,3.6576819407008085,0.10909045676186685,96243,False,Has Debt
1019,POWERGRID,Mar 2015,17540,2613,14927.0,85.0,731,4081,5173,6404,21.0,5046,5.0,21.0,1150,5232.0,33207,96243,26102,160784,91191,53681,220,15693,160784,2.503785218137829,3.6576819407008085,0.10909045676186685,96243,False,Has Debt
1020,POWERGRID,Mar 2016,20652,2468,18184.0,88.0,656,5086,6182,7572,21.0,5959,6.0,20.0,1138,5232.0,38738,108545,26797,179312,115094,45611,919,17688,179312,2.468614964748692,3.5753047581596538,0.11517355224413313,108545,False,Has Debt
1020,POWERGRID,Mar 2016,20652,2468,18184.0,88.0,656,5086,6182,7572,21.0,5959,6.0,20.0,1151,5232.0,38738,108545,26797,179312,115094,45611,919,17688,179312,2.468614964748692,3.5753047581596538,0.11517355224413313,108545,False,Has Debt
1021,POWERGRID,Mar 2017,25697,3247,22450.0,87.0,933,6204,7722,9457,21.0,7451,8.0,31.0,1139,5232.0,44634,118988,26809,195662,137678,38264,1165,18555,195662,2.386154895118919,3.618633139909736,0.13133362635565413,118988,False,Has Debt
1021,POWERGRID,Mar 2017,25697,3247,22450.0,87.0,933,6204,7722,9457,21.0,7451,8.0,31.0,1152,5232.0,44634,118988,26809,195662,137678,38264,1165,18555,195662,2.386154895118919,3.618633139909736,0.13133362635565413,118988,False,Has Debt
1022,POWERGRID,Mar 2018,29954,3993,25961.0,87.0,4065,7324,9231,13471,39.0,8204,9.0,33.0,1140,5232.0,49194,131503,39425,225354,156198,37669,1224,30264,225354,2.416179767023114,3.5446477334789734,0.13291976179699494,131503,False,Has Debt
1022,POWERGRID,Mar 2018,29954,3993,25961.0,87.0,4065,7324,9231,13471,39.0,8204,9.0,33.0,1153,5232.0,49194,131503,39425,225354,156198,37669,1224,30264,225354,2.416179767023114,3.5446477334789734,0.13291976179699494,131503,False,Has Debt
1023,POWERGRID,Mar 2019,35059,8140,26920.0,77.0,1505,8737,10541,9147,-10.0,10034,11.0,43.0,1141,5232.0,53857,146376,41916,247380,172740,37631,1296,35713,247380,2.477212340706392,3.0811491358589906,0.14172123858032176,146376,False,Has Debt
1023,POWERGRID,Mar 2019,35059,8140,26920.0,77.0,1505,8737,10541,9147,-10.0,10034,11.0,43.0,1154,5232.0,53857,146376,41916,247380,172740,37631,1296,35713,247380,2.477212340706392,3.0811491358589906,0.14172123858032176,146376,False,Has Debt
1024,POWERGRID,Mar 2020,37744,4858,32886.0,87.0,2820,9509,11607,14590,24.0,11059,12.0,47.0,1142,5232.0,59464,148270,43706,256671,181112,35177,1431,38951,256671,2.2917954742178805,3.458407824166579,0.14705206275738203,148270,False,Has Debt
1024,POWERGRID,Mar 2020,37744,4858,32886.0,87.0,2820,9509,11607,14590,24.0,11059,12.0,47.0,1155,5232.0,59464,148270,43706,256671,181112,35177,1431,38951,256671,2.2917954742178805,3.458407824166579,0.14705206275738203,148270,False,Has Debt
1025,POWERGRID,Mar 2021,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,1143,5232.0,64704,143232,42539,255708,183726,24838,1486,45659,255708,2.0480439258750858,4.290842040565458,0.15502057033804184,143232,False,Has Debt
1025,POWERGRID,Mar 2021,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,1156,5232.0,64704,143232,42539,255708,183726,24838,1486,45659,255708,2.0480439258750858,4.290842040565458,0.15502057033804184,143232,False,Has Debt
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,1144,6975.0,69272,134696,40008,250950,191773,12854,3788,42536,250950,1.7665744226002336,4.458188153310105,0.16585774058577407,134696,False,Has Debt
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,1157,6975.0,69272,134696,40008,250950,191773,12854,3788,42536,250950,1.7665744226002336,4.458188153310105,0.16585774058577407,134696,False,Has Debt
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,1145,6975.0,76051,128584,40615,252225,185437,13772,3489,49527,252225,1.5487196781731023,4.107951006850737,0.1808028545941124,128584,False,Has Debt
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,1158,6975.0,76051,128584,40615,252225,185437,13772,3489,49527,252225,1.5487196781731023,4.107951006850737,0.1808028545941124,128584,False,Has Debt
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,1146,9301.0,77845,123516,40168,250829,177761,18197,4163,50708,250829,1.4173456039290386,4.539610167559558,0.18276594811604718,123516,False,Has Debt
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,1159,9301.0,77845,123516,40168,250829,177761,18197,4163,50708,250829,1.4173456039290386,4.539610167559558,0.18276594811604718,123516,False,Has Debt
1030,RECLTD,Mar 2013,13634,365,13270.0,97.0,4,8083,4,5186,26.0,3833,15.0,21.0,1161,987.0,16543,107762,5277,130570,72,9,638,129851,130570,6.147290359383914,1.641717184213782,0.10441908554798192,107762,True,Has Debt
1031,RECLTD,Mar 2014,17223,572,16650.0,97.0,6,10035,5,6617,28.0,4741,18.0,20.0,1162,987.0,19816,126173,5968,152944,73,10,1690,151170,152944,6.065134836321684,1.6591928251121075,0.1126098441259546,126173,True,Has Debt
1032,RECLTD,Mar 2015,20544,1149,19395.0,94.0,6,11840,8,7552,29.0,5344,20.0,20.0,1163,987.0,24085,150979,7404,183456,110,10,1596,181740,183456,6.021817166560306,1.6380912162162162,0.1119832548403977,150979,True,Has Debt
1033,RECLTD,Mar 2016,24125,1680,22445.0,93.0,4,14282,20,8147,30.0,5691,22.0,30.0,1164,987.0,27906,169212,8840,206945,254,78,2352,204261,206945,5.856505035821825,1.5715586052373618,0.11657686825001812,169212,True,Has Debt
1034,RECLTD,Mar 2017,24338,1888,22450.0,92.0,24,13462,40,8972,30.0,6313,24.0,30.0,1165,1975.0,31696,167852,8723,210245,355,166,2617,207108,210245,4.9850613287398655,1.6676571088991234,0.11576018454660039,167852,False,Has Debt
1035,RECLTD,Mar 2018,22658,3379,19279.0,85.0,18,13333,7,5958,25.0,4451,17.0,41.0,1166,1975.0,30613,204367,5416,242370,132,129,2948,239162,242370,6.271234810359641,1.4459611490287256,0.09348516730618475,204367,True,Has Debt
1036,RECLTD,Mar 2019,25408,1702,23705.0,93.0,33,15639,8,8090,29.0,5741,22.0,38.0,1167,1975.0,32571,244249,19659,298454,165,199,2463,295627,298454,7.0702541538817805,1.5157618773578874,0.08513204714964451,244249,True,Has Debt
1037,RECLTD,Mar 2020,29942,3981,25961.0,87.0,72,18991,12,7030,29.0,4972,19.0,44.0,1168,1975.0,33422,286289,25345,347030,166,288,2386,344190,347030,8.087945306099387,1.3670159549260177,0.08628072500936518,286289,True,Has Debt
1038,RECLTD,Mar 2021,35557,3292,32265.0,91.0,15,21489,11,10780,22.0,8378,32.0,30.0,1169,1975.0,41789,329723,27380,400867,267,336,1981,398282,400867,7.534114797550498,1.5014658662571547,0.08870024222497735,329723,True,Has Debt
1039,RECLTD,Mar 2022,39276,4838,34438.0,88.0,62,22051,18,12431,19.0,10036,38.0,30.0,1170,1975.0,49339,333043,26503,410860,628,6,2190,408035,410860,6.490295046186226,1.561743231599474,0.09559460643528209,333043,True,Has Debt
1040,RECLTD,Mar 2023,39486,1858,37628.0,95.0,28,23733,24,13898,20.0,11167,42.0,30.0,1171,2633.0,55487,380790,26592,465503,641,3,3170,461689,465503,6.551789401238816,1.5854717060632875,0.08482437277525601,380790,True,Has Debt
1041,RECLTD,Mar 2024,47517,-366,47883.0,101.0,48,29948,24,17960,21.0,14145,54.0,30.0,1172,2633.0,66717,445568,33273,548191,632,24,5352,542184,548191,6.4249170872386445,1.5988713770535594,0.08667964267928514,445568,True,Has Debt
1043,RELIANCE,Mar 2013,395957,362802,33155.0,8.0,7757,3463,11232,26217,20.0,20886,15.0,13.0,1174,2936.0,179119,107219,73083,362357,133487,49952,42848,136070,362357,0.5889374090247452,9.574068726537684,1.0927262340730275,107219,False,Has Debt
1044,RELIANCE,Mar 2014,433521,398586,34935.0,8.0,8865,3836,11201,28763,22.0,22548,16.0,12.0,1175,2940.0,195747,138761,91395,428843,141417,91494,60602,135330,428843,0.698389929889726,9.107142857142858,1.0109084210305403,138761,False,Has Debt
1045,RELIANCE,Mar 2015,374372,336923,37449.0,10.0,8528,3316,11547,31114,24.0,23640,17.0,12.0,1176,2943.0,215556,168251,117736,504486,156458,166462,76451,105115,504486,0.7700309841234971,11.293425814234016,0.7420860043688031,168251,False,Has Debt
1046,RELIANCE,Mar 2016,272583,230802,41781.0,15.0,12212,3691,11565,38737,23.0,29861,22.0,10.0,1177,2948.0,228608,194714,172727,598997,184910,228697,84015,101375,598997,0.8408937794745116,11.31969655919805,0.45506571819224473,194714,False,Has Debt
1047,RELIANCE,Mar 2017,303954,257647,46307.0,15.0,9222,3849,11646,40034,25.0,29833,22.0,11.0,1178,2959.0,260750,217475,225618,706802,198526,324837,82899,100540,706802,0.8246779594173881,12.030917121330216,0.43004122795351457,217475,False,Has Debt
1048,RELIANCE,Mar 2018,390823,326508,64315.0,16.0,9869,8052,16706,49426,27.0,36080,27.0,10.0,1179,5922.0,287584,239843,277924,811273,403885,187022,82862,137504,811273,0.8171655775350418,7.987456532538499,0.48174042523293636,239843,False,Has Debt
1049,RELIANCE,Mar 2019,568337,484087,84250.0,15.0,8406,16495,20934,55227,28.0,39837,29.0,10.0,1180,5926.0,381186,307714,302804,997630,398374,179463,235635,184158,997630,0.7948965674016822,5.107608366171567,0.569687158565801,307714,False,Has Debt
1050,RELIANCE,Mar 2020,596679,507413,89266.0,15.0,8570,22027,22203,53606,26.0,39880,29.0,10.0,1181,6339.0,442827,355133,358716,1163015,532658,109106,276767,244484,1163015,0.7906497820404929,4.052571843646434,0.5130449736245878,355133,False,Has Debt
1051,RELIANCE,Mar 2021,466307,385517,80790.0,17.0,22432,21189,26572,55461,3.0,53739,39.0,9.0,1182,6445.0,693727,278962,340931,1320065,541258,125953,364828,288026,1320065,0.398419245556806,3.8128274104488176,0.35324548412388784,278962,False,Has Debt
1052,RELIANCE,Mar 2022,694673,586092,108581.0,16.0,19600,14584,29782,83815,19.0,67845,45.0,9.0,1183,6765.0,772720,319158,399979,1498622,627798,172506,394264,304054,1498622,0.40944726325715053,7.445213933077345,0.4635411731577409,319158,False,Has Debt
1053,RELIANCE,Mar 2023,876396,734078,142318.0,16.0,12020,19571,40303,94464,22.0,74088,49.0,9.0,1184,6766.0,709106,451664,438346,1605882,724805,293752,235560,351765,1605882,0.6309284341334763,7.271881866026264,0.5457412188442239,451664,False,Has Debt
1054,RELIANCE,Mar 2024,899041,736543,162498.0,18.0,16179,23118,50832,104727,25.0,79020,51.0,10.0,1185,6766.0,786715,458991,502576,1755048,779985,338855,225672,410536,1755048,0.5784524141094746,7.02906825849987,0.5122600635424216,458991,False,Has Debt
1056,SBILIFE,Mar 2013,14870,14443,427.0,3.0,292,4,25,690,9.0,630,6.0,8.0,1187,1000.0,1736,0,50978,53714,283,3,50047,3382,53714,0.0,106.75,0.276836578917973,0,False,Debt Free
1057,SBILIFE,Mar 2014,17258,16747,511.0,3.0,344,5,35,816,11.0,728,7.0,14.0,1188,1000.0,2356,0,57284,60640,304,4,56275,4058,60640,0.0,102.2,0.2845976253298153,0,False,Debt Free
1058,SBILIFE,Mar 2015,23399,22505,794.0,3.0,183,4,34,939,13.0,815,8.0,15.0,1189,1000.0,3056,0,70064,74121,292,7,69385,4437,74121,0.0,198.5,0.31568651259427155,0,False,Debt Free
1059,SBILIFE,Mar 2016,19324,18404,920.0,5.0,129,5,37,1007,16.0,844,8.0,14.0,1190,1000.0,3733,0,78696,83429,301,146,77843,5139,83429,0.0,184.0,0.23162209783168922,0,False,Debt Free
1060,SBILIFE,Mar 2017,30548,29479,1068.0,4.0,139,5,48,1154,17.0,955,10.0,16.0,1191,1000.0,4552,0,96687,102240,507,31,95830,5871,102240,0.0,213.6,0.2987871674491393,0,False,Debt Free
1061,SBILIFE,Mar 2018,34068,32736,1332.0,4.0,156,6,59,1422,19.0,1150,12.0,17.0,1192,1000.0,5528,0,115193,121720,511,70,114436,6703,121720,0.0,222.0,0.2798882681564246,0,False,Debt Free
1062,SBILIFE,Mar 2019,44604,43130,1474.0,3.0,266,8,92,1642,19.0,1327,13.0,15.0,1193,1000.0,6576,0,139157,146734,563,32,139325,6814,146734,0.0,184.25,0.30397862799351205,0,False,Debt Free
1063,SBILIFE,Mar 2020,43798,42447,1351.0,3.0,529,0,89,1790,21.0,1422,14.0,0.0,1194,1000.0,7743,0,156837,165580,568,13,158813,6186,165580,0.0,,0.26451262229737893,0,False,Debt Free
1064,SBILIFE,Mar 2021,81913,81040,872.0,1.0,867,0,99,1640,11.0,1456,15.0,17.0,1195,1000.0,9400,0,216430,226830,564,1,218756,7509,226830,0.0,,0.36112066305162455,0,False,Debt Free
1065,SBILIFE,Mar 2022,82983,82254,730.0,1.0,1032,0,75,1687,11.0,1506,15.0,13.0,1196,1000.0,10622,0,261715,273337,919,3,264437,7978,273337,0.0,,0.3035922688841979,0,False,Debt Free
1066,SBILIFE,Mar 2023,80636,80514,122.0,0.0,1862,10,68,1906,10.0,1721,17.0,15.0,1197,1001.0,12017,0,301582,314599,867,1,303988,9743,314599,0.0,12.2,0.2563135928594814,0,False,Debt Free
1067,SBILIFE,Mar 2024,131988,131742,246.0,0.0,1917,9,76,2078,9.0,1894,19.0,14.0,1198,1001.0,13907,0,383390,398299,1198,6,384943,12152,398299,0.0,27.333333333333332,0.33137919000549837,0,False,Debt Free
1082,SHREECEM,Jun 2013,5418,3857,1561.0,29.0,187,193,436,1119,10.0,1004,288.0,7.0,1213,35.0,3809,1288,1028,6160,1782,133,2203,2042,6160,0.3350676378772112,8.088082901554404,0.8795454545454545,1288,False,Has Debt
1083,SHREECEM,Jun 2014,5715,4325,1390.0,24.0,104,129,550,815,3.0,787,226.0,10.0,1214,35.0,4676,1200,1418,7329,2194,758,2244,2132,7329,0.25472298874973465,10.775193798449612,0.7797789602947196,1200,False,Has Debt
1084,SHREECEM,Jun 2015,6259,4916,1344.0,21.0,102,121,925,401,-6.0,426,122.0,20.0,1215,35.0,5241,917,1805,7998,3004,511,1662,2820,7998,0.17380591357088704,11.107438016528926,0.7825706426606651,917,False,Has Debt
1086,SHREECEM,Mar 2017,8594,6081,2513.0,29.0,362,129,1215,1531,13.0,1339,384.0,36.0,1217,35.0,7663,1293,2175,11166,2599,710,4042,3814,11166,0.16796570537802027,19.48062015503876,0.769657890023285,1293,False,Has Debt
1087,SHREECEM,Mar 2018,9833,7360,2473.0,25.0,389,135,899,1827,24.0,1384,397.0,13.0,1218,35.0,8862,3403,2842,15142,3589,1427,5434,4691,15142,0.3824884792626728,18.31851851851852,0.649385814291375,3403,False,Has Debt
1088,SHREECEM,Mar 2019,12555,9758,2797.0,22.0,69,248,1472,1146,11.0,1015,289.0,21.0,1219,35.0,9636,2803,3019,15493,6182,1129,2286,5896,15493,0.2898355909419915,11.278225806451612,0.810365971729168,2803,False,Has Debt
1089,SHREECEM,Mar 2020,12868,9098,3771.0,29.0,263,291,1808,1934,20.0,1544,426.0,26.0,1220,36.0,13133,3146,3629,19944,6163,1197,6358,6227,19944,0.2388943731490622,12.958762886597938,0.6452065784195748,3146,False,Has Debt
1090,SHREECEM,Mar 2021,13560,9468,4091.0,30.0,426,251,1262,3004,24.0,2337,646.0,9.0,1221,36.0,15361,2230,3886,21513,6216,997,8500,5800,21513,0.14483340910566994,16.298804780876495,0.6303165527820388,2230,False,Has Debt
1091,SHREECEM,Mar 2022,15010,11300,3710.0,25.0,544,263,1146,2892,19.0,1269,352.0,14.0,1222,36.0,17424,2129,4159,23749,7282,1054,9033,6380,23749,0.12193585337915235,14.106463878326997,0.6320266116468062,2129,False,Has Debt
1092,SHREECEM,Mar 2023,17852,14893,2960.0,17.0,459,263,1661,1495,15.0,2369,664.0,28.0,1223,36.0,18600,2725,4973,26334,7481,2797,8683,7373,26334,0.14622236531444516,11.254752851711027,0.6779068884332042,2725,False,Has Debt
1093,SHREECEM,Mar 2024,20521,16003,4518.0,22.0,597,258,1897,2959,19.0,1733,480.0,16.0,1224,36.0,20667,1656,5566,27925,9591,1930,7556,8848,27925,0.07998840747717723,17.511627906976745,0.7348612354521038,1656,False,Has Debt
1095,SHRIRAMFIN,Mar 2013,7009,1738,2179.0,31.0,7,3092,23,2163,32.0,1463,12.0,11.0,1260,227.0,7111,33386,6550,47274,72,0,3280,43922,47274,4.549741073862088,0.7047218628719275,0.1482633159876465,33386,False,Has Debt
1096,SHRIRAMFIN,Mar 2014,8476,2244,1999.0,24.0,4,4233,33,1970,31.0,1358,11.0,12.0,1261,227.0,8283,38630,5192,52332,155,0,2435,49742,52332,4.539365452408931,0.47224190881171746,0.16196590995948942,38630,False,Has Debt
1097,SHRIRAMFIN,Mar 2015,9177,2781,1691.0,18.0,2,4706,43,1650,38.0,1028,8.0,22.0,1262,227.0,9039,46695,6193,62154,154,0,3037,58962,62154,5.039391323116771,0.35932851678708033,0.14764938700646782,46695,True,Has Debt
1098,SHRIRAMFIN,Mar 2016,10359,3447,1824.0,18.0,3,5088,38,1789,34.0,1184,9.0,19.0,1263,227.0,9949,49790,8048,68013,152,0,1340,66522,68013,4.892885220125786,0.3584905660377358,0.15230911737461955,49790,False,Has Debt
1099,SHRIRAMFIN,Mar 2017,10903,3712,1972.0,18.0,1,5219,35,1938,35.0,1266,10.0,7.0,1264,227.0,11105,53080,10034,74446,136,0,1518,72791,74446,4.684080480056477,0.3778501628664495,0.1464551486983854,53080,False,Has Debt
1100,SHRIRAMFIN,Mar 2018,13502,3288,3805.0,28.0,127,6409,37,3896,35.0,2549,20.0,10.0,1265,227.0,13463,82131,1539,97360,122,0,2456,94782,97360,5.999342585829072,0.5936963644874396,0.1386811832374692,82131,True,Has Debt
1101,SHRIRAMFIN,Mar 2019,15536,4171,3801.0,24.0,20,7564,43,3778,32.0,2576,20.0,11.0,1266,227.0,15736,87914,1542,105419,147,0,4126,101146,105419,5.507360771784752,0.5025118984664199,0.14737381306975023,87914,True,Has Debt
1102,SHRIRAMFIN,Mar 2020,16561,4683,3565.0,22.0,14,8313,141,3439,27.0,2512,20.0,5.0,1267,227.0,17915,94735,1389,114266,489,0,2936,110841,114266,5.221860875316944,0.4288463851798388,0.14493375107205994,94735,True,Has Debt
1103,SHRIRAMFIN,Mar 2021,17422,4932,3402.0,20.0,14,9089,137,3278,24.0,2499,18.0,18.0,1268,253.0,21464,106546,1647,129910,437,0,3347,126126,129910,4.906110420407975,0.3742986027065684,0.13410822877376646,106546,False,Has Debt
1104,SHRIRAMFIN,Mar 2022,19255,5816,3666.0,19.0,18,9773,135,3549,24.0,2721,20.0,20.0,1269,271.0,25824,114846,1328,142268,418,0,6971,134879,142268,4.401073002490898,0.3751151130666121,0.13534315517192905,114846,False,Has Debt
1105,SHRIRAMFIN,Mar 2023,30492,8706,8799.0,29.0,16,12987,601,8214,27.0,6020,32.0,22.0,1270,374.0,43138,164202,2858,210573,3714,66,7430,199363,210573,3.7737175951461666,0.6775236775236775,0.14480488951574988,164202,False,Has Debt
1106,SHRIRAMFIN,Mar 2024,36388,10278,10523.0,29.0,25,15588,588,9960,26.0,7399,39.0,23.0,1271,376.0,48571,195496,3823,248266,3718,0,9472,235076,248266,3.994034363699512,0.6750705671028997,0.14656859980827017,195496,False,Has Debt
1108,SIEMENS,Sep 2011,11955,10784,1171.0,10.0,299,26,154,1290,33.0,868,,24.0,1273,68.0,3748,0,6341,10158,1169,249,0,8739,10158,0.0,45.03846153846154,1.1769049025398701,0,False,Debt Free
